userName,Rating,ReviewDate,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
Pengguna Google,5,2020-12-03 09:35:01,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,3,2020-12-01 21:17:25,Not bad,0.431,Mixed Positive,0.0 to 0.49
Pengguna Google,3,2020-11-29 17:09:48,"Parah Redbus. Itu kenapa Po Haryanto kalo beli di RedBus lebih mahal dari pada di Agen resmi nya. Seharus nya harga setara agen bahkan kalo bisa lebih murah, agar aplikasi anda lebih banyak di Minati. banyakin lagi kerjasama sama oprator oprator bus yg lain, biar lebih mudah kita pesen tiket bus, dan ga di gangguin calo pas ke terminal, terima kasih. Semakin kesini ko redBus ga ada kemajuan?. Padahal saya suka dengan ada nya redBus. Sangat Terbantu dalam Pemesanan. KODE PROMO Tdk bisa Di gunakan",-0.5574,Mixed Negative,-1.0 to -0.5
Pengguna Google,5,2020-11-28 16:02:30,Best,0.6369,Positive,0.5 to 1.0
Pengguna Google,1,2020-11-26 14:35:28,BAGI PENGGUNA BARU MOHON HATI HATI.. APLIKASI PENIPUAN INI. BANYAK ULASAN BOT BINTANG5 MOHON JANGAN PESAN DARI APLIKASI INI. DAN SEGERA LAPORKAN. BANTU LIKE,0.3612,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2020-11-25 12:53:03,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2020-11-21 17:21:07,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-11-15 15:46:04,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-11-15 12:20:59,paraaah.gk lengkap.harus nya semua PO dan semua agen ada,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,1,2020-11-14 16:38:57,"Gak usah pesen disini nyesel ,gak ada tanggung jawab udah beli gak di urus , konsumenya ,buang duit aja .mending pesen ke p.o nya langsung.",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2020-11-12 21:52:09,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-11-09 06:59:05,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-11-06 18:54:42,ok cepat,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2020-11-03 21:21:32,"Saya punya pengalaman pesan tiket online, tapi waktu saya reschedule tidak bisa dengan alasan pihak PO bis punya kebijakan seperti itu. Tapi saya juga konfirmasi ke pihak PO Bus untuk direschedule katanya juga tidak bisa dengan alasan kebijakan dari pihak online ticket. Mungkin ada pengalaman seperti saya",-0.802,Negative,-1.0 to -0.5
Pengguna Google,5,2020-11-03 16:51:21,Nice one,0.4215,Positive,0.0 to 0.49
Pengguna Google,2,2020-11-03 15:50:41,"mohon maaf pada sesi pembayaran selalu saya mengalami error, sehingga handphone lag / hang dan tidak bisa digunakan.",-0.6249,Negative,-1.0 to -0.5
Pengguna Google,3,2020-10-31 12:26:47,"Jadwal jam 10:00, di terminal pulogebang jadi jam 12:00 di pihak loket. Ini jam 12:20 bus akhirnya tiba. Gapapa lah ha",0.34,Mixed Positive,0.0 to 0.49
Pengguna Google,5,2020-10-28 23:50:11,"wih keren nih perjalanan jdi lebih mudah. silahkan yg mau dpt bonus, masukan nomor referensi ini : redprwwv lumayan lho terima kasih",0.5423,Positive,0.5 to 1.0
Pengguna Google,5,2020-10-24 18:13:06,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-10-24 09:34:09,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-10-17 22:55:12,Ok app,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-10-08 21:24:13,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2020-10-08 09:21:40,wtf cancel h-3 tidak bisa keterlaluan sekali jika tidak bisa di cancel untuk apa bikin aplikasi sangat tidak efektif untuk fungsi aplikasi ini,-0.7783,Negative,-1.0 to -0.5
Pengguna Google,5,2020-10-07 18:13:05,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-10-07 10:27:45,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-10-06 14:48:01,Top bgt,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2020-10-05 13:49:32,Good app.,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-10-05 10:45:00,Nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2020-10-04 00:52:44,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,3,2020-10-01 09:50:40,"Sebenernya gampang banget Klo beli di red bus tapi yg bikin kesel itu tenpat duduk yg udah kita pilih di red bus ngga diklaim sama PO nya,malahan ditolak,dikordinasi dong sma pihak red bus ny kalo masalah tmpt duduk",-0.5574,Mixed Negative,-1.0 to -0.5
Pengguna Google,5,2020-10-01 07:38:41,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,3,2020-09-29 13:29:41,Aplikasi diatas jam 4 sering trouble utk pemesanan,-0.4019,Mixed Negative,-0.49 to 0.0
Pengguna Google,5,2020-09-26 15:34:04,Sudah lumayan berkembang dan tidak ada error lagi,-0.4019,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2020-09-22 22:20:53,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-09-21 11:56:50,Good memudahkan,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-09-21 08:08:39,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-09-18 13:54:10,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-09-14 05:43:42,Top markotop apk nya,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2020-09-05 19:41:43,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-08-29 22:34:54,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-08-29 12:49:27,Cepat gak ribet banyak bonusnya ..good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-08-28 10:03:03,Good app..excellent,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-08-28 08:54:21,"Sering error, Transaksi berhasil, namun tiket tidak keluar, opsi progres refund gak jelas.",-0.4019,Negative,-0.49 to 0.0
Pengguna Google,5,2020-08-24 06:31:45,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,3,2020-08-18 12:17:32,Ok,0.296,Mixed Positive,0.0 to 0.49
Pengguna Google,1,2020-08-17 20:06:15,"Armada yang, ada pada tiket , dengan actual tidak sesuai , no bangku juga tidak sesuai ? Kecewa . Tidak sesuai expetasi ..",-0.296,Negative,-0.49 to 0.0
Pengguna Google,4,2020-08-16 11:38:48,Good.....,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-08-10 17:05:02,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-08-10 07:14:11,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2020-08-09 17:55:02,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2020-08-09 16:52:37,"it's ok banget, semoga bisa memberi pelayanan lebih baik lagi",0.296,Positive,0.0 to 0.49
Pengguna Google,1,2020-08-09 16:03:42,"Bad apps, it cancel my order",-0.6705,Negative,-1.0 to -0.5
Pengguna Google,5,2020-08-03 23:47:09,saya mau cancel tiket bus bisa kan ya?,-0.25,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2020-07-30 17:43:31,Love RedBus. Sangat bagus,0.6369,Positive,0.5 to 1.0
Pengguna Google,5,2020-07-28 16:52:06,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-07-26 13:20:24,"Jangan Install Aplikasi Ini ! Kecewa banget.. Di jadwal aplikasi jam 12.30 .. sya jauh2 dateng sampe agen di sumpiuh ternyata agen pada ga tau.. taunya brangkat jam 05.00 ga ada koordinasi blas.. semua agen , supir , kernet , bahkan PO nya sendiri ga tau.. Kita kaya dipermainkan pake aplikasi Ini.. Aplikasi ga niat.. beda banget dama Tra*eloka... ga pernah ada masalah.. ak pake redbus.. berkali2 bermasalah..",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2020-07-25 09:19:57,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2020-07-23 23:28:55,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-07-19 02:54:00,Good luck,0.7096,Positive,0.5 to 1.0
Pengguna Google,5,2020-07-18 14:36:01,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-07-13 20:17:20,Tolong dipertahan kan kalo bisa dimajukan lagi bebas strh mau dimaju kan apa Dan satu hal bila penukaran tiket harap dikonfir terlebih dahalu saya tuker tiket dmna bis saya dmna tapi gpp syaa ga tinggalan bis Good red bus,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-07-11 07:19:45,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-07-05 16:48:12,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-06-29 17:55:37,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-06-23 02:44:45,Good service,0.4404,Positive,0.0 to 0.49
Pengguna Google,3,2020-06-17 22:56:57,Red bus udah beroperasi kembali y? Mau tanya untuk dari bandara Soekarno Hatta ke Tasikmalaya Ada gak bus yg beroperasi tanggal 29 juni 2020 ? Boleh berikan informasi ya admin thanks,0.4404,Mixed Positive,0.0 to 0.49
Pengguna Google,5,2020-06-17 20:31:15,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2020-06-09 17:30:43,No buses trus,-0.296,Negative,-0.49 to 0.0
Pengguna Google,5,2020-06-08 03:36:30,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2020-06-07 14:52:15,Kalau mau apk anda maju....tolong hindari komen negatif di apk anda....auto no instal,-0.296,Negative,-0.49 to 0.0
Pengguna Google,1,2020-06-06 00:47:57,Ko disaya no bus terus ya...apa emang gk ada perjalanan...,-0.296,Negative,-0.49 to 0.0
Pengguna Google,5,2020-06-01 03:54:27,Recommended,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2020-05-25 19:10:14,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-05-20 10:22:09,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2020-05-08 07:02:32,"Aplikasi JANCOK..!! Sengaja mau nilap uang orang ya.. pihak agen bus dan pihak redbus bener2 anjing.. saya pernah mau cancel perjalanan dari jogja ke Jakarta dan mau ganti jadwal mundur esoknya katanya gak bisa.. dan akhirnya saya datang pada jadwal hari itu juga, tapi yg terjadi malah kursi saya sdh dijual ke orang lain dan tanpa konfirmasi terlebih dahulu.. dasar aplikasi PENIPU..!!",-0.25,Negative,-0.49 to 0.0
Pengguna Google,1,2020-04-29 13:15:57,"HEH MALING UDH DUIT GW GK LO BALIKIN, GW HARUS TLPON LO JUGA? ITU JAWABAN COPAS KALI, YG PONAKAN GW JUGA BISA, LO CEK HISTORI GW, REFUND DANA GW ANJING BABI REDBUS...CEK ATAS NAMA HERMAN SYAFARI.",-0.1531,Negative,-0.49 to 0.0
Pengguna Google,1,2020-04-21 21:09:20,Seharusnya kalo di cancel dgn alasan dilarang mudik uang nya kembali. Menguntungkan diri sendiri,-0.25,Negative,-0.49 to 0.0
Pengguna Google,1,2020-04-19 19:52:33,"Salah pencantuman nmr konsumen.. akhirnya pihak po tidak bisa menghubungi saat ada perubahan jadwal titik penjemputan ,, akhirnya tertinggal dan dana hangus.. dan tidak diganti sepeserpun.. dengan dalih komplain dah selesai.. Selesai ya selesai .. duit habis .. gajadi pergi.. Aplikasi penipu.. bangke.. ga da tanggung jawabnya sama sekali.. padahal nyata kesalahan dari pihaknya..",-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2020-04-15 17:31:03,Nice Great,0.7845,Positive,0.5 to 1.0
Pengguna Google,1,2020-04-13 22:40:17,ngirim kode OTP by sms nya gak nyampe ke hp saya padahal nomor sudah betul di tambah buffering terus gak selesai selesai disaat mencari bus padahal jaringan good liat youtube juga lancar. tolong di perbaiki.,0.4404,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2020-04-12 19:05:44,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-04-10 09:22:05,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-04-07 13:36:01,good banget pokoknya,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-04-07 07:19:20,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-04-03 14:31:50,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,2,2020-03-30 18:14:57,Kurang lengkap nya tujuan2 tertentu.. Lebih baik lagi jika di perlihat kan juga armada dari setiap p.o nya,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2020-03-29 09:08:12,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-26 08:51:40,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-25 00:13:57,Nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,4,2020-03-23 19:13:16,Sy download apk redbus karena bus Po Haryanto..,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2020-03-23 12:13:29,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-22 16:01:11,"Download ini karena di Red Bus sudah ada Bus Po haryanto,, semoga tidak ada kendala saat memesan tiket po haryanto. Langsung saya kasih Bintang 5 #HaryantoMania",-0.802,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2020-03-22 08:19:29,Mantap. Sya jdi mudah untuk membeli Tiket Po Haryanto Memoro Ora Ono Mundure,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2020-03-20 10:58:28,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-18 09:13:52,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-17 20:47:47,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,2,2020-03-16 18:46:29,"Td nya mau pesan tiket Bukittinggi - Bogot Via Redbus, tapi pas mau ke tahap pembayaran Error terus . Kecewa sama ni App .",-0.4019,Negative,-0.49 to 0.0
Pengguna Google,5,2020-03-15 15:36:32,Good app,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-14 12:35:29,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-14 06:49:24,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2020-03-13 10:46:25,"Ini kok tiba-tiba gak bisa pesan tiket di redBus ya? Pas milih kursi dan mau lanjut bayar, malah error terus dari kemarin. Tolong ditindaklanjuti. Trims",-0.4019,Mixed Positive,-0.49 to 0.0
Pengguna Google,1,2020-03-11 07:33:13,Kok error.. Tolong d update aplikasi nya,-0.4019,Negative,-0.49 to 0.0
Pengguna Google,1,2020-03-10 10:33:40,Kenapa punya saya tidak ada pilihan PO lain?,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2020-03-10 09:19:01,"Gampang, mudah, dan murah.. Good job",0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-10 08:55:32,"Harga super, aplikasi mudah",0.5994,Positive,0.5 to 1.0
Pengguna Google,5,2020-03-10 05:20:58,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-09 08:18:57,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,3,2020-03-09 00:05:33,Kok aplikasinya jadi error gk bisa dipake ya,-0.4019,Mixed Negative,-0.49 to 0.0
Pengguna Google,5,2020-03-08 20:09:34,"Ini gimana cara bayar virtuak account kewat Mbanking, tiap mau bayar error terus",-0.4019,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2020-03-07 00:42:36,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2020-03-06 19:53:07,"Dear Managemen REDBUS, aplikasi sering terhenti dan keluar sendiri menghambat saya yang mau pesan tiket. Tolong perbaiki!",0.3818,Mixed Negative,0.0 to 0.49
Pengguna Google,2,2020-03-05 21:22:42,Po bus nya kurang lengkap min,-0.5574,Negative,-1.0 to -0.5
Pengguna Google,5,2020-03-05 20:57:30,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-05 08:32:11,okay,0.2263,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-04 08:42:41,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-03 22:16:02,good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-03 14:48:28,Penawaran menarik! Yg banyak error mungkin HPnya atau sinyal atau apalah yg penting gua mh lanjay kok! Thx redbus! Buat kode REFFERAL: Lumayan 80.000pts untuk kalian 40.000pts untuk gua REDMMKEB REDMMKEB REDMMKEB,-0.0516,Mixed Positive,-0.49 to 0.0
Pengguna Google,3,2020-03-03 13:40:20,Pemesanan tiket untuk tgl 22 mei 2020 belom tersedia sedangkan saat di konfirmasi ke pihak po bus sumber alam katanya sudah di up ke redbus mohon kejelasnya. Terimakasih,-0.5574,Mixed Negative,-1.0 to -0.5
Pengguna Google,5,2020-03-03 09:58:04,Good jobs,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-03 08:46:51,"ngga tau kenapa pada ngasi review jelek,padahal aplikasi nya membantu banget,ada diskon buat tiket bus nya juga,pengalaman perjalanan menuju ke denpasar dari jakarta,e tiket di terima denfan baik oleh pihak po,malah ketika balik ke jakarta mendadak,tetep bisa pesen tiket dan ngga harus ke agen buat nuker tiket nya,oleh pihak po juga langsung di hubungi dan di berikan e tiket,terima kasih buat redbus dan po pahala kencana",-0.802,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2020-03-02 10:52:09,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-02 03:51:23,Nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2020-03-01 03:47:28,nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-28 09:54:06,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-28 06:46:25,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-27 23:44:00,Good aplikasi,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-27 10:09:40,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-27 06:34:16,Ok wanget,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-27 06:08:37,"Good, practice and nice,..... Good Luck,...!!!!",0.891,Positive,0.5 to 1.0
Pengguna Google,3,2020-02-26 13:22:43,"Pesen tiket zentrum nggak jelas,,, padahal di app redbus bisa pilih kursi tapi begitu cetak tiket di agen zentrum,,, kursi yg menentukan agen,,, jadi yg benar yg mana,,, untuk kursi terutama PO zentrum yg menentukan kursi itu bisa milih kursi di app atau agen yg menentukan,,, klpun agen yg menentukan tolong di app redbus jangan di buka pilihan kursi,, biar tidak merugikn custumer,, agen zentrum akhirnya menyalahkan app redbusnya",-0.5574,Mixed Negative,-1.0 to -0.5
Pengguna Google,5,2020-02-25 08:33:29,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-24 12:45:15,Aplikasi sangat membantu tapi coba gandeng PO lain supaya tambab banyak pilihan ketika melakukan perjalanan,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,1,2020-02-23 20:49:12,Tidak recomended!!! Pesan setengah 9 mlm. Diinput ke jam 7 pagi.Yang belum gunakan sebaiknya tidak usah gunakan! Menegecewakan!!!,-0.34,Negative,-0.49 to 0.0
Pengguna Google,5,2020-02-23 08:05:13,"Baru pertama kali mencoba pesan tiket bus online trayek Solo-Jakarta. via aplikasi redBus. Ternyata sangat mudah, sederhana, cepat dan nformasinya jelas/tidak ribet. Pilihan PO Bus dan jadual keberangkatannya juga banyak. Walau belum semua PO Bus ada/bergabung. Tapi dari yang sudah ada. Sudah sangat memadai. Semoga untuk waktu kedepan. redBus App semakin lengkap, mantap dan dipercaya. Terimakasih redBus App. Aku jatuh cinta padamu di pandangan pertama. Sukses selalu dan semakin diminati.",-0.802,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2020-02-23 01:14:19,Mudah digunakan dan recommended,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-21 21:53:07,Mudah dan banyak pilihan PO,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2020-02-21 17:22:15,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-20 12:27:39,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-20 12:27:38,Thx uu,0.3612,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-19 23:25:48,Ok banget,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-19 23:17:47,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-19 10:55:21,Okay punya,0.2263,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-18 08:29:22,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-18 00:29:22,Jangan lupa masukin kode REDGWMEW biar dapet bonus,0.5423,Positive,0.5 to 1.0
Pengguna Google,5,2020-02-17 18:19:40,Nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-17 14:24:31,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-02-17 06:32:26,"Kenapa saat masuk ke aplikasi dan akan pesan bus selalu otomatis keluar aplikasinya dan muncul tulisan ""Your session expired, please login again"", selalu seperti itu, tolong perbaiki masalah ini.",0.3182,Mixed Negative,0.0 to 0.49
Pengguna Google,1,2020-02-17 05:17:58,ini aplikasi nya eror ya... saya sudah log in dg no hp saya tapi malah keluar terus padahal td nya bisa masuk tiba-tiba keluar sendiri.. mohon admin diperbaiki lagi. saya mau cek tiket saya jg susah kalau begini.,-0.296,Negative,-0.49 to 0.0
Pengguna Google,5,2020-02-15 10:52:08,Awesome,0.6249,Positive,0.5 to 1.0
Pengguna Google,5,2020-02-14 19:13:55,Tambahin promonya donk haha.. Mantab nih aplikasi,0.4588,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-14 16:14:14,ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2020-02-14 13:56:00,"Dear Redbus,  Saya kecewa dengan aplikasi ini.  Seharusnya saya naik bus pahala kencana vip seharga 300rb dengan durasi perjalanan 6jam (brangkat jam 13.00 - 18.45) Tetapi ketika di pulo gerbang dinaikkan bus pahala Kencana yg Executive dengan durasi perjalanan melebihi estimasi (berangkat jam 13.00 - 02.30 dini hari)  Hingga di semarang hari berikutnya. Dan akan kesusahan naik transportasi lainnya untuk menuju rumah saya.  Saya bener2 kecewa dengan pahala Kencana dan redbus atas koordinasinya",0.7096,Mixed Negative,0.5 to 1.0
Pengguna Google,5,2020-02-14 12:44:39,Good job,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-14 12:14:37,Good👍🏼👍🏼👍🏼,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-02-13 21:37:46,"jam keberangkatan berbeda 1 jam lebih cepat dari aplikasi, alhasil ketinggalan bus, untung agen agramas bertanggungjawab, tapi justru agen malah menyarankan sebaiknya pesan tiket langsung ke agen, jangan lewat aplikasi, karena sering tidak sesuai mulai dari waktu, tempat duduk, maupun bus nya sendiri... oke, first and last pake redbus! thx...",0.3612,Mixed Negative,0.0 to 0.49
Pengguna Google,5,2020-02-13 15:36:51,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-10 16:32:53,Nice,0.4215,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-09 22:19:46,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-09 00:20:42,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-08 16:13:54,Ok lah,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-07 18:27:59,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-06 21:38:02,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,4,2020-02-06 09:15:32,"Ok.. reservasi cepat, dapat pilih kursi sendiri",0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-05 20:16:02,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-04 00:53:07,Thank you redbus!,0.3612,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-03 23:33:17,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-03 09:37:06,Top,0.2023,Positive,0.0 to 0.49
Pengguna Google,4,2020-02-03 01:00:22,Tolong untuk setiap PO BUS di cantumkan foto dan fasilitas apa saja yang di berikan dan foto pun harus update .,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2020-02-02 19:31:14,Good apps,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-02-01 09:57:58,Mantap sekali redbus skrg... Bnyak promo gendeng... Bikin pngen halan2 mulu.... Smoga makin banyak PO bus yg join k redbus.... Biar makin banyak pilihan operator,-0.34,Mixed Positive,-0.49 to 0.0
Pengguna Google,5,2020-01-31 18:44:59,Aplikasi Nya Bagus! Lain Kali Coba Untuk Bekerja Sama Dengan PO Lain Seperti Harapan Jaya Dan Rosalia Indah,-0.5574,Mixed Positive,-1.0 to -0.5
Pengguna Google,5,2020-01-30 09:56:58,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-29 13:58:51,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,3,2020-01-29 13:25:40,Sementara bintang 3. Masa tujuan lumayan jauh SOLO-SBY / SOLO-MALANG GAK ADA. PADAHAL MAU LANGGANAN KALO ADA. SORRY CAPSLOCK KU RUSAK,-0.0772,Mixed Negative,-0.49 to 0.0
Pengguna Google,2,2020-01-29 07:29:33,Sebenarnya ini aplikasi bagus banget. Cuma perlu dimaintenance lagi. Krn sering sekali apl ini error. Jadwal keberangkatan di apl sama di po nya kadang gk matching. Yg paling sering adalah tagihan di virtual acount kadaluarsa. Padahal masih masuk waktu tenggang transaksi. Hal ini akan jd masalah jika kita melakukan transaksi dengan saldo di dompet / walet ( 10 % dr tagihan ) Krn otomatis saldo tersebut akan hangus ketika kita tdk bisa membayar tagihan di VA.,-0.743,Negative,-1.0 to -0.5
Pengguna Google,5,2020-01-28 22:45:12,Ok banget,0.296,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-27 16:03:05,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,1,2020-01-27 09:38:09,"Saya kasih bintang satu karena saya kecewa dengan pelayanan dari pihak redbus,karena saya waktu membeli tiket dan sudah bayar tapi tulisannya failed transaction,saya ditelfon dan dikasih pilihan kembali uang atau diproses ke tiket lagi,saya memilih kembali uang,dan katanya nanti dikirim form diemail/sms buat proses pengembalian uang tapi sampai sekarang saya belum mendapatkan form diemail saya maupun sms buat pengembalian uang,mohon kalau mau bagus perusahaannya tolong diperbaiki segala aspek",-0.5106,Negative,-1.0 to -0.5
Pengguna Google,5,2020-01-27 08:01:20,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,5,2020-01-26 11:30:09,Good,0.4404,Positive,0.0 to 0.49
Pengguna Google,4,2020-01-26 03:42:13,Ok,0.296,Positive,0.0 to 0.49
Pengguna Google,1,2020-01-25 14:56:18,"Diaplikasi red bus jam keberangkatan 13.30 saya sudah datang jam 12.00,bertanya kepada agen jam keberangkatan adalah 14.30 tapi sampai saat ini masih delay, dan saya bertanya kembali kursi saya yang mana ? Khusus pemesan online tidak mendapatkan nomer kursi karna kursi khusus untuk pembelian dari agen pemesan online hanya menduduki kursi yang kosong sesuai instruksi kornet bus. baru pertama kali pesan sudah sangat mengecawakan !",-0.3182,Negative,-0.49 to 0.0
